2024-06-27 14:19:00,072 INFO  Logger.cs: 70 - 
2024-06-27 17:10:22,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2024-06-27 17:10:22,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-2
2024-06-27 17:10:22,780 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:10:22,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-2
2024-06-27 17:10:22,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-1
2024-06-27 17:10:22,781 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:10:22,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-1
2024-06-27 17:10:22,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Denemesi
2024-06-27 17:10:22,782 INFO  ExportHelperExtension.cs: 1136 - Found 68 in URDF Denemesi
2024-06-27 17:10:22,783 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in URDF Denemesi
2024-06-27 17:10:22,783 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 17:10:22,783 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2024-06-27 17:10:22,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2024-06-27 17:10:22,784 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-1
2024-06-27 17:10:22,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2024-06-27 17:10:22,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-4
2024-06-27 17:10:22,784 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-4
2024-06-27 17:10:22,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-4
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Part1-1
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-1
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part4-1
2024-06-27 17:10:22,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-1
2024-06-27 17:10:22,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-3
2024-06-27 17:10:22,786 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-3
2024-06-27 17:10:22,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-3
2024-06-27 17:10:22,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2024-06-27 17:10:22,787 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-2
2024-06-27 17:10:22,787 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2024-06-27 17:10:22,787 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2024-06-27 17:10:22,787 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-1
2024-06-27 17:10:22,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2024-06-27 17:10:22,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-2
2024-06-27 17:10:22,788 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:10:22,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-2
2024-06-27 17:10:22,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2024-06-27 17:10:22,789 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:10:22,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2024-06-27 17:10:23,040 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-27 17:10:23,043 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-27 17:10:23,046 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-27 17:10:31,528 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:10:35,708 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-06-27 17:10:35,765 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:10:55,857 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Denemesi
2024-06-27 17:10:57,053 INFO  SwAddin.cs: 313 - Saving assembly
2024-06-27 17:10:57,129 INFO  SwAddin.cs: 316 - Opening property manager
2024-06-27 17:10:57,131 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Denemesi
2024-06-27 17:10:57,131 INFO  ExportHelperExtension.cs: 1136 - Found 68 in URDF Denemesi
2024-06-27 17:10:57,131 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in URDF Denemesi
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-1
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2024-06-27 17:10:57,132 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-4
2024-06-27 17:10:57,133 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-4
2024-06-27 17:10:57,133 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-4
2024-06-27 17:10:57,133 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2024-06-27 17:10:57,133 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Part1-1
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-1
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part4-1
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-1
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-3
2024-06-27 17:10:57,134 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-3
2024-06-27 17:10:57,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-3
2024-06-27 17:10:57,136 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2024-06-27 17:10:57,136 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-2
2024-06-27 17:10:57,136 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2024-06-27 17:10:57,137 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2024-06-27 17:10:57,137 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-1
2024-06-27 17:10:57,138 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2024-06-27 17:10:57,138 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-2
2024-06-27 17:10:57,138 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:10:57,139 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-2
2024-06-27 17:10:57,140 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-1
2024-06-27 17:10:57,140 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:10:57,140 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-1
2024-06-27 17:10:57,141 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Denemesi
2024-06-27 17:10:57,141 INFO  ExportHelperExtension.cs: 1136 - Found 68 in URDF Denemesi
2024-06-27 17:10:57,141 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in URDF Denemesi
2024-06-27 17:10:57,142 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 17:10:57,142 INFO  ExportHelperExtension.cs: 1160 - 9 components to check
2024-06-27 17:10:57,142 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2024-06-27 17:10:57,142 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-1
2024-06-27 17:10:57,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2024-06-27 17:10:57,144 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-4
2024-06-27 17:10:57,144 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-4
2024-06-27 17:10:57,144 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-4
2024-06-27 17:10:57,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2024-06-27 17:10:57,145 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Part1-1
2024-06-27 17:10:57,145 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2024-06-27 17:10:57,145 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part4-1
2024-06-27 17:10:57,146 INFO  ExportHelperExtension.cs: 1136 - Found 24 in Part4-1
2024-06-27 17:10:57,146 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part4-1
2024-06-27 17:10:57,146 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-3
2024-06-27 17:10:57,146 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-3
2024-06-27 17:10:57,147 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-3
2024-06-27 17:10:57,150 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2024-06-27 17:10:57,175 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-2
2024-06-27 17:10:57,175 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2024-06-27 17:10:57,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2024-06-27 17:10:57,176 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-1
2024-06-27 17:10:57,176 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2024-06-27 17:10:57,176 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-2
2024-06-27 17:10:57,177 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:10:57,177 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-2
2024-06-27 17:10:57,177 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2024-06-27 17:10:57,178 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:10:57,178 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2024-06-27 17:10:57,240 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-27 17:10:57,241 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-27 17:10:57,248 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-27 17:17:08,263 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:17:12,913 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:18:03,252 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:18:07,759 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:19:09,479 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-06-27 17:19:09,516 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:22:54,976 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,273 INFO  SwAddin.cs: 313 - Saving assembly
2024-06-27 17:22:56,350 INFO  SwAddin.cs: 316 - Opening property manager
2024-06-27 17:22:56,351 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,351 INFO  ExportHelperExtension.cs: 1136 - Found 63 in URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,351 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [CoordSys] in URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,352 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 17:22:56,352 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-06-27 17:22:56,352 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2024-06-27 17:22:56,352 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-1
2024-06-27 17:22:56,352 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2024-06-27 17:22:56,353 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-4
2024-06-27 17:22:56,353 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-4
2024-06-27 17:22:56,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-4
2024-06-27 17:22:56,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2024-06-27 17:22:56,354 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Part1-1
2024-06-27 17:22:56,355 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2024-06-27 17:22:56,355 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-3
2024-06-27 17:22:56,355 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-3
2024-06-27 17:22:56,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-3
2024-06-27 17:22:56,356 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-2
2024-06-27 17:22:56,356 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-2
2024-06-27 17:22:56,356 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-2
2024-06-27 17:22:56,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2024-06-27 17:22:56,357 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-1
2024-06-27 17:22:56,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part2-1
2024-06-27 17:22:56,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-2
2024-06-27 17:22:56,357 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:22:56,358 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-2
2024-06-27 17:22:56,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part5-1
2024-06-27 17:22:56,358 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:22:56,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part5-1
2024-06-27 17:22:56,359 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,360 INFO  ExportHelperExtension.cs: 1136 - Found 63 in URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,360 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in URDF Denemesi (orta dingilsiz)
2024-06-27 17:22:56,360 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-06-27 17:22:56,361 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2024-06-27 17:22:56,361 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-1
2024-06-27 17:22:56,361 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-1
2024-06-27 17:22:56,362 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-1
2024-06-27 17:22:56,362 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-4
2024-06-27 17:22:56,362 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-4
2024-06-27 17:22:56,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-4
2024-06-27 17:22:56,363 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part1-1
2024-06-27 17:22:56,363 INFO  ExportHelperExtension.cs: 1136 - Found 26 in Part1-1
2024-06-27 17:22:56,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part1-1
2024-06-27 17:22:56,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-3
2024-06-27 17:22:56,364 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-3
2024-06-27 17:22:56,364 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-3
2024-06-27 17:22:56,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-2
2024-06-27 17:22:56,365 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-2
2024-06-27 17:22:56,365 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-2
2024-06-27 17:22:56,366 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part2-1
2024-06-27 17:22:56,366 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part2-1
2024-06-27 17:22:56,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part2-1
2024-06-27 17:22:56,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part3-2
2024-06-27 17:22:56,367 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Part3-2
2024-06-27 17:22:56,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part3-2
2024-06-27 17:22:56,368 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Part5-1
2024-06-27 17:22:56,368 INFO  ExportHelperExtension.cs: 1136 - Found 30 in Part5-1
2024-06-27 17:22:56,369 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Part5-1
2024-06-27 17:22:56,485 INFO  SwAddin.cs: 339 - Loading config tree
2024-06-27 17:22:56,486 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-06-27 17:22:56,491 INFO  SwAddin.cs: 344 - Showing property manager
2024-06-27 17:23:13,741 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:23:15,598 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:23:24,231 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:23:49,716 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:07,927 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:20,793 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:24,340 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:33,964 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:36,789 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:42,175 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:24:46,059 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:25:09,286 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:25:29,141 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:25:32,425 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:25:58,122 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:26:01,194 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:26:33,306 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:26:37,650 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-06-27 17:26:37,688 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-06-27 17:26:48,886 INFO  SwAddin.cs: 294 - Assembly export called for file URDF Denemesi (orta dingilsiz)
